,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestclassifier__bootstrap,param_randomforestclassifier__max_depth,param_randomforestclassifier__min_samples_leaf,param_randomforestclassifier__min_samples_split,param_randomforestclassifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
53,31.76823552449544,0.5488524149308596,1.126757303873698,0.010159506758938053,True,30,5,10,200,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 200}",0.38037928519328956,0.3556214113724764,0.36220472440944884,0.36606847365840495,0.010470100213653901,69
54,1403.9203300476074,226.42423067038132,1.0721135934193928,0.026753208795070618,False,,1,2,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': None, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 100}",0.4454585602826439,0.4423536439665472,0.4331360946745562,0.4403160996412491,0.005232875552618709,7
55,2502.4351807435355,270.8105631791543,2.0100329717000327,0.07464260110190998,False,,1,2,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': None, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 200}",0.4478753124540509,0.44361575178997614,0.43731519810762864,0.4429354207838852,0.004337905904985698,5
56,768.0513935089111,291.9522247281141,1.0085161526997883,0.042366964734008,False,,1,5,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': None, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 100}",0.45161290322580644,0.437765538945712,0.4420401854714065,0.4438062092143083,0.005789444663740984,3
57,2210.8898791472116,423.4759042244961,1.8458116054534912,0.013591129437398647,False,,1,5,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': None, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 200}",0.4529530305379011,0.4377952755905512,0.44128553770086526,0.4440112812764392,0.006481339485570062,1
58,646.0723240375519,422.45238431246645,0.9699982007344564,0.03288791642920668,False,,1,10,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': None, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 100}",0.45664739884393063,0.434597776324395,0.43870967741935485,0.44331828419589353,0.009573432182488911,4
59,94.4770495891571,4.205328022556023,1.7150886058807373,0.09555451192711482,False,,1,10,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': None, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 200}",0.4569866538028622,0.4329627207325049,0.4418006430868167,0.4439166725407279,0.009921207101612059,2
60,41.55561828613281,0.7773860389905944,0.8763943513234457,0.024683389745479185,False,,2,2,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': None, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 100}",0.4375739145125866,0.4216475423873951,0.4217479674796748,0.4269898081265522,0.007484205693456984,15
61,78.92339340845744,3.7208766447447967,1.4841166337331135,0.07368561659264472,False,,2,2,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': None, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 200}",0.4400944988187648,0.4209621993127148,0.4226594301221167,0.4279053760845321,0.008646817637248089,13
62,41.07494966189066,1.3814540702620801,0.8722170193990072,0.014721929454580774,False,,2,5,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': None, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 100}",0.4412357286769644,0.4160193336785776,0.423122563146296,0.426792541833946,0.010616597127596057,17
63,74.9125448067983,4.30763389733539,1.4585325717926025,0.10451953947916856,False,,2,5,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': None, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 200}",0.4393530997304582,0.41798759476223296,0.42346160366163754,0.4269340993847763,0.009061452074482947,16
64,39.23753333091736,0.4192457135610824,0.9136078357696533,0.019774114657535893,False,,2,10,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': None, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 100}",0.4381889096150585,0.41524400758751506,0.4177063749786361,0.4237130973937366,0.010285188959289782,21
65,75.58298142751057,1.260777702328733,1.5903926690419514,0.008559893865766503,False,,2,10,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': None, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 200}",0.4403917595406957,0.41604959531599794,0.419917864476386,0.4254530731110265,0.010680641078052954,20
66,28.142966747283936,0.4882737027671306,0.8031191825866699,0.012866436409308764,False,,5,2,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': None, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 100}",0.4087539710554183,0.3874551971326165,0.38820204874602615,0.3948037389780203,0.009869014746267245,49
67,57.059171756108604,0.6938898468565085,1.3927447001139324,0.0199579193530741,False,,5,2,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': None, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 200}",0.40608957337581875,0.3874195854181558,0.3901060070671378,0.39453838862037083,0.00824122229040894,52
68,29.20542637507121,0.4904623490687606,0.8377187252044678,0.0106695679179995,False,,5,5,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': None, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 100}",0.4087539710554183,0.3874551971326165,0.38820204874602615,0.3948037389780203,0.009869014746267245,49
69,58.39935167630514,0.2169020532443499,1.4170856475830078,0.022013005829471955,False,,5,5,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': None, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 200}",0.40608957337581875,0.3874195854181558,0.3901060070671378,0.39453838862037083,0.00824122229040894,52
70,29.086003303527832,0.505346162603486,0.8464271227518717,0.0183691405294488,False,,5,10,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': None, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 100}",0.4087539710554183,0.3874551971326165,0.38820204874602615,0.3948037389780203,0.009869014746267245,49
71,58.45660662651062,0.6454010378260242,1.4223135312398274,0.013692106745314058,False,,5,10,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': None, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 200}",0.40608957337581875,0.3874195854181558,0.3901060070671378,0.39453838862037083,0.00824122229040894,52
72,31.609856764475506,0.883149843140906,0.767887274424235,0.010990338686109293,False,20,1,2,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 100}",0.38105606967882416,0.34970238095238093,0.3738486545060502,0.3682023683790851,0.013408302389672411,68
73,63.92824276288351,0.31552607144000444,1.2923436164855957,0.01206558902852647,False,20,1,2,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 200}",0.3822141560798548,0.3524818739542666,0.37049120899039334,0.3683957463415049,0.012228256154866831,67
74,26.28346602121989,0.45392538351038436,0.7718017896016439,0.006956668162095518,False,20,1,5,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 100}",0.3713235294117647,0.3538147391869315,0.36469730123997085,0.3632785232795557,0.007217992886300343,77
75,51.77346269289652,0.7684570297915339,1.2974906762440999,0.03794787618001469,False,20,1,5,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 200}",0.37543538038496793,0.35536576308949125,0.36523009495982467,0.3653437461447613,0.00819378105803836,75
76,23.886291980743408,0.17363728319760563,0.7842910289764404,0.007854217872816186,False,20,1,10,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 100}",0.3713282837613153,0.35342261904761907,0.36330342428126716,0.3626847756967339,0.007323034515062073,78
77,47.32299296061198,1.4673490020524755,1.2869370778401692,0.004843639547415418,False,20,1,10,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 200}",0.3730875576036866,0.3495980557113479,0.36069193963930807,0.36112585098478084,0.009594456179806603,82
78,23.407084703445435,0.22797503621491313,0.7700826327006022,0.012643071181972788,False,20,2,2,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 100}",0.3642764498795627,0.3482493914997192,0.35570345720096136,0.3560764328600811,0.006548332266536776,85
79,45.9408183892568,0.6630731370665071,1.2564916610717773,0.0074556871792297915,False,20,2,2,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 200}",0.36549544525004646,0.34660157716860684,0.35355221665739195,0.3552164130253484,0.007802637371771602,87
80,22.56914536158244,0.33263188252440284,0.7743832270304362,0.008958391651323401,False,20,2,5,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 100}",0.36549544525004646,0.3475975975975976,0.3549879696464927,0.3560270041647122,0.007343610928106414,86
81,45.07936406135559,0.3813492344064252,1.265075445175171,0.011020981139478542,False,20,2,5,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 200}",0.35847647498132934,0.34980274281420254,0.35246053853296194,0.3535799187761646,0.0036284217435332126,88
82,21.56241798400879,0.2533640181634191,0.7723286946614584,0.01814559234862058,False,20,2,10,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 100}",0.3589076723016905,0.3403369297747492,0.3543321633105487,0.35119225512899616,0.007899889747834964,90
83,43.5460680325826,1.038330481562148,1.2806648413340251,0.014877359169532426,False,20,2,10,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 200}",0.3577296489917849,0.3415187004155648,0.3543788187372709,0.35120905604820685,0.006987334258687869,89
84,19.1383953889211,0.15094840610719729,0.7665988604227701,0.0250261912750719,False,20,5,2,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 100}",0.34879336349924583,0.32500960430272763,0.3367231638418079,0.33684204388126043,0.009710042901632868,100
85,37.859933058420815,0.7506531422094348,1.2716114521026611,0.0024439436236494646,False,20,5,2,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 200}",0.3440453686200378,0.3300229182582124,0.3408021088307287,0.33829013190299295,0.005993874628962024,97
86,19.319972435633343,0.45076441243699816,0.7532161076863607,0.014435906192739701,False,20,5,5,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 100}",0.34879336349924583,0.32500960430272763,0.3367231638418079,0.33684204388126043,0.009710042901632868,100
87,38.36759535471598,0.43447208150350797,1.2729992866516113,0.046670929340201714,False,20,5,5,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 200}",0.3440453686200378,0.3300229182582124,0.3408021088307287,0.33829013190299295,0.005993874628962024,97
88,19.279496749242146,0.09781004952058446,0.7854154904683431,0.0027318560963403996,False,20,5,10,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 100}",0.34879336349924583,0.32500960430272763,0.3367231638418079,0.33684204388126043,0.009710042901632868,100
89,38.13382077217102,0.47096893263853334,1.2476913134257,0.020271680408406736,False,20,5,10,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 200}",0.3440453686200378,0.3300229182582124,0.3408021088307287,0.33829013190299295,0.005993874628962024,97
90,67.9751907189687,3.038998423041933,1.0366876125335693,0.003136614789238628,False,30,1,2,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 100}",0.43775295450866114,0.41632519259137846,0.42447665056360706,0.42618493255454887,0.008830851816835853,18
91,135.66855891545615,2.016321945941573,1.7642991542816162,0.006344810532097929,False,30,1,2,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 200}",0.44005824300275037,0.41731117327628764,0.42452526552944964,0.42729822726949584,0.009491198831688212,14
92,48.864046573638916,0.7956095899880139,1.0267249743143718,0.013866071320411757,False,30,1,5,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 100}",0.43641810918774965,0.4158918005071851,0.42454394693200664,0.42561795220898047,0.008414172667338543,19
93,95.56525135040283,0.4440880924134601,1.7554988861083984,0.08292777321632676,False,30,1,5,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 200}",0.4333889816360601,0.40993366218744687,0.4206322795341098,0.42131830778587226,0.00958787354529271,25
94,41.42831047375997,0.5551281644791907,0.9853034814198812,0.034458084381418085,False,30,1,10,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 100}",0.43435541250211757,0.4131439329111758,0.41937669376693765,0.42229201306007697,0.008901536629329708,23
95,84.28553835550944,1.1876993101900915,1.7931429545084636,0.19112224916306958,False,30,1,10,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 200}",0.4352542372881356,0.41269296740994854,0.4200882253138785,0.4226784766706542,0.009390945149364418,22
96,37.3880258401235,0.44195700627354967,0.9355525970458984,0.010686069054774752,False,30,2,2,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 100}",0.4168413696715583,0.39298369950389794,0.40174825174825174,0.40385777364123604,0.009853414583109519,42
97,75.46497837702434,0.8913269682501412,1.5948246320088704,0.007275848942564891,False,30,2,2,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 200}",0.41829608938547486,0.3973883889182989,0.4021625392396233,0.405949005847799,0.008945612769673171,39
98,36.5652064482371,0.6414306421748054,0.9658781687418619,0.009368272019024458,False,30,2,5,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 100}",0.4165063822346564,0.397456279809221,0.4041251529452893,0.4060292716630555,0.007892859712989798,38
99,73.22647205988567,1.2083092152106687,1.5772278308868408,0.005605463105603659,False,30,2,5,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 200}",0.4187750828825685,0.3983020870180403,0.4032821229050279,0.4067864309352122,0.00871764574469727,37
100,33.88384747505188,0.4163562157076131,0.924927552541097,0.0345671238806059,False,30,2,10,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 100}",0.4159832489966847,0.3939609236234458,0.40501917044266295,0.4049877810209312,0.008990604083636349,40
101,68.1795670191447,0.7302379110426405,1.5868822733561199,0.007898115724836034,False,30,2,10,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 200}",0.41665209025712785,0.39510551516226283,0.4023048716605553,0.40468749235998197,0.008956241236428996,41
102,26.67615294456482,0.9010033946406791,0.8665285110473633,0.01941021224197387,False,30,5,2,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 100}",0.39128085029724374,0.3750454710803929,0.3798283261802575,0.3820515491859647,0.006811946612560785,58
103,55.61828597386678,2.1091527443684894,1.4771885871887207,0.02367347426153965,False,30,5,2,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 200}",0.39164114573950637,0.3759781619654231,0.38197424892703863,0.38319785221065605,0.006452656761549637,55
104,27.429765065511067,0.4668007089632888,0.8841519355773926,0.02026524433532467,False,30,5,5,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 100}",0.39128085029724374,0.3750454710803929,0.3798283261802575,0.3820515491859647,0.006811946612560785,58
105,55.45672074953715,0.7126251896488143,1.4763716856638591,0.021280517082779175,False,30,5,5,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 200}",0.39164114573950637,0.3759781619654231,0.38197424892703863,0.38319785221065605,0.006452656761549637,55
106,27.730077028274536,0.6701362705485697,0.8786532878875732,0.015390674498417144,False,30,5,10,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 100}",0.39128085029724374,0.3750454710803929,0.3798283261802575,0.3820515491859647,0.006811946612560785,58
107,51.177319049835205,3.333964108556178,1.2004729906717937,0.08080902231424801,False,30,5,10,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 200}",0.39164114573950637,0.3759781619654231,0.38197424892703863,0.38319785221065605,0.006452656761549637,55
